track_id,track_name,artist_name,album_name,release_date,year,duration_ms,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,time_signature,genre,explicit
trk_00099,Digital Waves,Velvet Street,Notes Vol. 5,2011-09-04,2011,231457,37.0,0.5584241579298717,0.1256226998339917,-9.148325546534965,0.074565576130539,0.3815601552861275,0.0201927831146851,0.4560301410590449,0.6405952333338069,115.36347661515047,9,1,5,latin,False
trk_00100,Digital Skies,Zara Vee,Diary Vol. 5,2013-05-09,2013,163583,26.0,0.409861424980136,0.2217025152360658,-4.014828363764561,0.1364017079486771,0.1054577739600004,0.1921416858378242,0.7003851955781848,0.3646065180679339,142.08989970885267,3,0,5,k-pop,False
trk_00101,Crystal Gravity,Amara K.,Stories Vol. 3,1992-05-28,1992,188942,72.0,0.291735422638562,0.6683739306856099,-10.297429940176134,0.1324471060796121,0.3540218622151196,0.1535305657167632,0.0719449968747737,0.7903522425728235,116.78737760949012,3,0,4,hip hop,False
trk_00102,Crystal Dreams,Echoes & Waves,Tapes Vol. 1,2015-05-18,2015,180377,43.0,0.3402627871530942,0.4274821806549652,-6.812603453870759,0.331020653238241,0.198368425798397,0.1121704776911836,0.0600890941697741,0.3096866258136844,85.90262796538768,3,1,3,hip hop,False
trk_00103,Electric Echo,Rogue Atlas,Mixtape Vol. 7,2003-05-20,2003,212587,66.0,0.5219448686848818,0.3403049901864357,-8.981041057980464,0.2463743621859518,0.25752508520585,0.0510408043344229,0.3223670358779332,0.850619577734404,108.8769614341333,6,1,4,folk,False
trk_00104,Electric Echo,Solaris,Tapes Vol. 2,2023-05-13,2023,195583,47.0,0.5091816205805254,0.2790431401700573,-7.568691553051972,0.2817946125608053,0.2533911789596076,0.0968306549163245,0.3069982893790334,0.718218473399816,111.05480818234324,8,0,5,house,False
trk_00105,Neon Paradise,Rafael Cruz,Notes Vol. 2,2003-04-22,2003,257235,62.0,0.795306351695977,0.4349145607891566,-9.462655646133433,0.2136757490195241,0.1887242535253326,0.0356559543935732,0.3964190158966814,0.5236715906693531,106.01030441678388,11,0,5,metal,True
trk_00106,Fallen Stories,El Tigre,Tapes Vol. 5,2007-05-03,2007,234799,63.0,0.9643071085954446,0.1855807762335211,-4.92467254225468,0.0302735436267921,0.2022869886930839,0.0683013676790628,0.2193853509522256,0.6219999130000644,121.93352242280464,4,0,4,classical,False
trk_00107,Neon Hearts,Mina Rho,Sessions Vol. 4,2013-06-20,2013,198662,96.0,0.5812698225188572,0.8716114914363389,-4.786750757815904,0.2298499527611093,0.5563236008915046,0.1741073969796045,0.0775987357959568,0.722025252582124,125.45138234407212,10,0,5,rap,False
trk_00108,Scarlet Faces,DJ Nova,Notes Vol. 8,2013-10-11,2013,188478,60.0,0.6848083899183285,0.0979241256871973,-6.408492277496203,0.0577321386583773,0.1754019277821007,0.1173228503501955,0.6926058661742905,0.829269058853879,134.39849013546214,4,1,7,lo-fi,False
trk_00109,Shadow Rhythm,Luna Park,Tapes Vol. 5,2009-09-26,2009,162750,77.0,0.536957845463508,0.2234582488152061,-13.125962741427877,0.2072138687947468,0.3541531472968701,0.208992689264958,0.2399189256316735,0.5544547967946167,110.77660535930762,0,0,3,pop,True
trk_00110,Hidden Stories,Joon Park,Colors Vol. 8,2004-06-12,2004,236479,63.0,0.6612704082624482,0.381966847719022,-6.382158647357971,0.0976363080748688,0.1231145070711759,0.1430599844561756,0.286042634486385,0.6084157033211584,101.28807402475148,8,0,3,reggaeton,False
trk_00111,Silent Rhythm,D.T. North,Tapes Vol. 4,1995-08-25,1995,187975,45.0,0.6297071524317848,0.98354285314159,-11.154658058675842,0.072825553684534,0.2913233831634838,0.2117275321546141,0.5043506219426191,0.2444622544456151,93.23586688991242,1,0,4,folk,False
trk_00112,Lonely Echo,Rogue Atlas,Stories Vol. 6,2023-01-24,2023,238658,58.0,0.8625606479170156,0.3976255939620837,-7.779150471113908,0.1356027844986594,0.223004969865734,0.0504023897482537,0.2353236134279155,0.6781556447909269,81.3138648511146,9,1,7,r&b,False
trk_00113,Neon Motion,Aurora Lane,Tapes Vol. 2,1990-03-06,1990,175793,71.0,0.4242327089126522,0.1614154149470678,-6.157612161648672,0.0862614393608196,0.5420565390392702,0.2098894130118594,0.2314693532746842,0.3437426891510136,110.54600935258262,1,1,3,reggaeton,False
trk_00114,Neon Light,Kiran Shah,Sessions Vol. 3,2011-12-03,2011,237798,84.0,0.7155364369819449,0.4304933789887305,-11.960570707497478,0.1614003020422772,0.2384014500536372,0.0808954539846683,0.4774549273579891,0.2361894428116043,116.171400615349,4,0,7,reggaeton,False
trk_00115,Rising Lines,Amara K.,Stories Vol. 8,1997-01-12,1997,165500,30.0,0.3918123812019271,0.3787718601043673,-4.143844162957188,0.0977793297106105,0.2056586667912171,0.1556910761097288,0.4004648248828814,0.186849748482274,143.68513290392346,4,0,7,unknown,True
trk_00116,Hidden Skies,Neon Pulse,Tapes Vol. 2,2004-12-16,2004,221841,45.0,0.6019921412161214,0.3495887611844601,-4.22195861577668,0.2372727788595192,0.1308778590778167,0.212019699674085,0.4559601320942951,0.5094388945800867,117.43302648526245,1,0,7,afrobeats,False
trk_00117,Shadow Hearts,Neon Pulse,Sessions Vol. 2,1995-07-21,1995,250402,51.0,0.3149005647990597,0.4919774325638941,-9.781148175606088,0.3400974471586185,0.2720761571361643,0.1327396848631015,0.2344857162139895,0.2356431297244481,110.74750759896696,2,0,3,folk,False
trk_00118,Neon Hearts,Velvet Street,Tapes Vol. 6,1997-05-19,1997,201879,75.0,0.2737143242944181,0.8051292249336836,-6.31784815312173,0.0701793714601093,0.081335403960814,0.2910197154929478,0.0055028677537818,0.1853238717738785,122.23793408977198,6,1,4,classical,True
trk_00119,Digital Rhythm,DJ Nova,Mixtape Vol. 2,2016-07-10,2016,213614,13.0,0.3306945966204205,0.5606827457072947,-10.918222320895458,0.1419975464897957,0.2421448749579226,0.2082458737235423,0.3154838055283794,0.4910131389017937,135.71182260330605,0,1,5,blues,True
trk_00120,Neon City,Neon Pulse,Diary Vol. 7,2004-05-25,2004,180166,64.0,0.6996397968416532,0.1532535730783566,-10.466228035483782,0.0696020639923982,0.1279183405290155,0.1166900221954372,0.1565535465503348,0.7727365628901439,126.06874372499648,1,1,7,unknown,False
trk_00121,Crystal Hearts,Zara Vee,Diary Vol. 7,2005-05-20,2005,170916,68.0,0.7840793743999185,0.5053908485169971,-5.132187572706906,0.2373663664091279,0.2337385643363995,0.1178890997153108,0.0169699284904073,0.451746488460835,144.89429153636817,9,1,7,techno,False
trk_00122,Burning Dreams,The Skylarks,Mixtape Vol. 8,2008-06-11,2008,180161,56.0,0.8139300574858644,0.8605418018091794,-7.857136940112513,0.1515812130705411,0.5850204007009899,0.2220443221079382,0.7580961354542097,0.7797901022829175,147.57444453400134,7,1,3,afrobeats,False
trk_00123,Velvet Night,Crimson Tide,Diary Vol. 8,1991-01-27,1991,195168,45.0,0.1677628490811164,0.589737798501766,-3.2050345770769013,0.3001583786085934,0.3113473762714753,0.2174523174387643,0.7392876549198124,0.1529891993152272,94.7590195356733,11,0,3,techno,False
trk_00124,Wild Stories,Zara Vee,Tapes Vol. 3,2024-10-15,2024,286478,41.0,0.6829667550631245,0.6391559251184132,-14.223459053048934,0.1552696194079555,0.4925563707723761,0.1698249998148686,0.5249607252822076,0.1982202184192263,120.06419735526995,2,1,4,indie,False
trk_00125,Lonely Skies,Indigo Bloom,Stories Vol. 4,2024-09-05,2024,175224,57.0,0.7376807642592685,0.3211650956448694,-7.746444572554018,0.0898956474213768,0.3234200674051788,0.1100406627148112,0.3275095187274861,0.2546399556941409,143.81492232050493,5,1,5,k-pop,False
trk_00126,Golden Paradise,Ayesha Noor,Notes Vol. 3,2006-02-18,2006,223947,53.0,0.548113144478784,0.5600565267742775,-9.763266657498963,0.0630939142411352,0.4489367789454713,0.1773246368599712,0.3791187404831042,0.1062947895323327,134.24063441976776,8,0,4,house,False
trk_00127,Velvet Skies,Ayesha Noor,Notes Vol. 5,1999-10-02,1999,241778,57.0,0.5176240674287255,0.8939985163652481,-10.607860960965931,0.2464054735316005,0.1319473612522534,0.2694158643965671,0.6700392043528386,0.2025169930447249,100.01987534880288,4,0,3,house,True
trk_00128,Crystal Hearts,Tarek Ali,Colors Vol. 3,2018-09-01,2018,218904,42.0,0.9103828994091856,0.244204387785959,-6.693006300628994,0.2692994919390704,0.0951135789046866,0.3089197992193573,0.3435328967069721,0.5192571184359182,109.85982681459888,9,1,5,reggaeton,False
trk_00129,Burning Faces,Echoes & Waves,Sessions Vol. 2,2006-12-07,2006,184272,88.0,0.7420293721987106,0.6680105813066427,-3.255608829550015,0.1106371986104826,0.2316904111690519,0.2417487861293296,0.3149663199290745,0.6446312540027315,160.45180461138963,3,0,5,rock,False
trk_00130,Burning Stories,Neon Pulse,Notes Vol. 8,1998-06-27,1998,230102,47.0,0.644428703537317,0.1980265549846162,-12.889728378496851,0.0690848009071582,0.5044108923190408,0.0631873308151837,0.16407627881787,0.9682695465083844,118.2991938771027,9,0,5,k-pop,True
trk_00131,Wild Storm,Midnight Caravan,Sessions Vol. 6,2007-03-11,2007,187015,49.0,0.2130784780136164,0.7822516653606242,-4.747405267869372,0.3139633395835269,0.1230271020407734,0.1583644855034903,0.1089267966464778,0.2914889271747155,113.89059941504264,4,1,7,reggaeton,True
trk_00132,Velvet Paradise,Luna Park,Colors Vol. 7,2012-12-23,2012,285708,77.0,0.718330455257516,0.3546321084960659,-11.316754127041875,0.1776288972478635,0.4278991439448759,0.2825902934713681,0.2499767722444177,0.473326219711989,121.189040684353,5,0,7,latin,False
trk_00133,Lonely Dreams,Blue Horizon,Notes Vol. 8,1998-07-02,1998,239480,55.0,0.8966558848764881,0.0719153152738132,-7.551974266820359,0.4309721969824192,0.1944728754235368,0.1799260700247169,0.5443966516489027,0.6850305816814508,93.31678481990018,5,1,4,indie,False
trk_00134,Lonely Stories,Echoes & Waves,Colors Vol. 8,2009-10-03,2009,200069,97.0,0.2636920068552054,0.4570694182942437,-3.773235319184831,0.2463554454791449,0.1239458221965541,0.2423126940355344,0.2831205105867815,0.2715297972912214,116.47905007946096,3,1,7,rock,False
trk_00135,Hidden Echo,Luna Park,Tapes Vol. 2,2025-01-07,2025,216879,15.0,0.871210732227925,0.5616474646889134,-7.625743701008196,0.110985389776061,0.032027939795085,0.384972475849511,0.2584871224549283,0.1209868536124796,148.1446002276727,6,0,7,latin,False
trk_00136,Electric Dreams,TAREK ALI,,1996-09-20,1996,167699,48.0,0.7275713816726159,0.2481302259348546,-2.5445480373926,0.1117082210075033,0.2047707820644669,0.3071092995361797,0.175002839990193,0.1715029411357135,103.00593404831214,2,0,3,techno,False
trk_00137,Rising Rhythm,Velvet Street,Tapes Vol. 6,2022-05-30,2022,163248,97.0,0.2806130074235335,0.5746959412805657,-3.646236029136162,0.1080834819398491,0.1014344997265525,0.2679901603971505,0.4314904286615005,0.5713772975833297,100.03575482977188,1,1,5,latin,True
trk_00138,Silent Dreams,The Skylarks,Colors Vol. 2,2014-08-19,2014,180616,79.0,0.2147162708339675,0.1041189692779047,-7.326748376167652,0.1752988956115866,0.057953422424881,0.1005474683775253,0.4161409934428508,0.8657521603354321,112.42840513573692,7,1,7,metal,True
trk_00139,Midnight Gravity,Indigo Bloom,Mixtape Vol. 1,1997-06-24,1997,164700,53.0,0.5224108138036153,0.4212735842131226,-7.608117773674975,0.1287353327650931,0.6470510906320631,0.2021131003548558,0.5729198160667187,0.3155368321321733,127.5447033818531,9,1,3,jazz,False
trk_00140,Scarlet Faces,Rafael Cruz,Tapes Vol. 2,2020-01-09,2020,191039,46.0,0.9295099619838464,0.0841083236870317,-8.591004445329027,0.2207149333948638,0.2448060396181889,0.1564994133543899,0.2260612643906047,0.2053381422778273,127.85866921842836,10,0,3,afrobeats,False
trk_00141,Fallen Light,Mina Rho,Tapes Vol. 1,2012-04-29,2012,227298,55.0,0.7185402671105497,0.185099081490364,-9.6561308454892,0.0602618196755155,0.4687667272870165,0.2109230992439743,0.4210559284873739,0.188458728496017,111.0407732310005,9,0,4,rock,True
trk_00142,Midnight Dreams,El Tigre,Diary Vol. 1,2016-09-23,2016,167481,42.0,0.7755542717517742,0.5723754069249416,-8.167201819680841,0.1303038718687614,0.4753151784203269,0.1587607301471844,0.1631165778748578,0.4126678783415444,122.14415924080268,0,1,7,k-pop,False
trk_00143,Lonely Night,Luna Park,Diary Vol. 8,2003-11-05,2003,198840,28.0,0.5374855065209755,0.4655013695200121,-8.624849599277056,0.2852585003516557,0.4185212433101209,0.0373079672335809,0.1543847066624511,0.3204082610094994,82.17742276227108,9,0,3,afrobeats,True
trk_00144,Scarlet City,Solaris,Sessions Vol. 2,2012-03-16,2012,216280,42.0,0.5688683976345428,0.1393603688641839,-3.913602788944762,0.1776656231945039,0.2471080033113945,0.2897940198480737,0.0453259346014722,0.284976369011404,102.19245883479844,4,1,4,lo-fi,False
trk_00145,Midnight Hearts,Kiran Shah,Notes Vol. 2,2019-10-18,2019,231966,51.0,0.6722436812159276,0.3583949302066544,-10.73193526154747,0.1486674149336965,0.4672813275382612,0.2518688676188955,0.1767462210337539,0.2823144639075344,112.38373935708562,5,0,3,unknown,False
trk_00146,Rising Lines,Luna Park,Diary Vol. 5,2000-07-07,2000,140356,41.0,0.7014732069576213,0.1406388077181758,-8.357258430488178,0.1509765454681933,0.0434620509145116,0.0339092367799908,0.2577529938121367,0.3380361660291073,128.06549126074344,11,0,4,k-pop,True
trk_00147,Electric Dreams,Aurora Lane,Sessions Vol. 8,1992-10-25,1992,201545,78.0,0.685972016501142,0.9859979238445764,-6.84905256524369,0.2012451253254782,0.3931936359277274,0.2537013379441807,0.3389915460856839,0.9102048466907016,124.94029210732587,7,1,5,indie,True
trk_00148,Electric Night,Echoes & Waves,Colors Vol. 2,2010-03-22,2010,184706,21.0,0.8275541924228763,0.464047922103294,-11.931854541654085,0.1713966591652859,0.6132235445902955,0.1955893346298853,0.4181236809877764,0.3746884156200676,125.99303846793492,10,0,5,reggaeton,False
trk_00149,Crystal Waves,El Tigre,Tapes Vol. 1,1991-05-18,1991,180080,80.0,0.1294783877321327,0.7291768701584346,-5.164780196392727,0.1992503931078919,0.3435718899656029,0.1594253181269262,0.479647210337119,0.4016970733440861,134.34329055387605,4,0,4,unknown,False
trk_00150,Digital Night,El Tigre,,2008-12-02,2008,302470,66.0,0.3833995103083809,0.5879674099463877,-5.398437761516783,0.1412226683469683,0.517559348725902,0.2992759083572848,0.5099437158902641,0.6962332374143977,106.8557658357782,4,0,5,edm,False
trk_00151,Shadow City,Mina Rho,Mixtape Vol. 8,2024-09-24,2024,269022,42.0,0.7400619293665851,0.3740267845685333,-2.6906686021239103,0.1676981196489148,0.2165836457038869,0.1307572513898479,0.051831840396875,0.4396127291441817,161.51140724618986,7,0,5,r&b,False
trk_00152,Midnight Gravity,Amara K.,Notes Vol. 2,2014-10-24,2014,236318,38.0,0.5969871943596686,0.1215459711385292,-10.31638165049667,0.0259701238539069,0.3001626509449909,0.2570257911960944,0.2206606256621174,0.2199830767864498,120.45765754691806,6,0,5,folk,False
trk_00153,Scarlet Storm,Zara Vee,Sessions Vol. 7,2008-12-30,2008,226046,89.0,0.7348364813062724,0.5831155097198998,-11.330500576168031,0.2534683619760002,0.5979084285037709,0.1536596950979762,0.2235521293841248,0.5725812670187586,120.7563887166417,6,0,7,k-pop,False
trk_00154,Rising Paradise,Joon Park,Sessions Vol. 4,2002-04-16,2002,290216,92.0,0.1093116647636155,0.6249997016952413,-9.429654269657725,0.0918565315629835,0.3128578003478174,0.0164720928999098,0.2861707932566619,0.2252251432585555,140.39553054376577,0,0,3,afrobeats,False
trk_00155,Silver Rhythm,Joon Park,Stories Vol. 1,1990-07-26,1990,127095,60.0,0.2860062859559494,0.4159765260176286,-9.58373717805894,0.3462446202110971,0.0728362773248165,0.2131440509685798,0.5516415383709903,0.3961297524317076,115.98219587453144,2,0,4,r&b,False
trk_00156,Golden Fire,Neon Pulse,Tapes Vol. 8,2004-01-22,2004,197863,68.0,0.5268033248399869,0.7582517181033518,-11.402060557804877,0.1180213735029418,0.4359809869660725,0.1153910405028443,0.6079110175236655,0.8773157598894942,116.95818227706404,5,1,7,latin,False
trk_00157,Crystal Echo,Neon Pulse,Mixtape Vol. 3,2006-05-14,2006,264100,81.0,0.1930792443039995,0.5349831408757479,-5.210779325566528,0.0940968283410927,0.3069582748345764,0.0606560537156387,0.8072951153121563,0.1073974719005017,80.36071028522574,9,1,3,k-pop,False
trk_00158,Fallen Paradise,Rogue Atlas,Tapes Vol. 1,2011-02-21,2011,157528,77.0,0.8985811729522362,0.7436318486568559,-11.800690138779782,0.1818815525745518,0.6721767005688639,0.0682868473589572,0.1028265296347846,0.3988383929926355,130.08541496076768,1,1,3,indie,False
trk_00159,Rising Light,Blue Horizon,Notes Vol. 3,2009-04-06,2009,212017,44.0,0.310918529513049,0.3415056374862402,-8.012326262629765,0.371276483679603,0.0923369499577993,0.0789978949250367,0.4251775302815637,0.6280201828404688,134.42453087497475,4,1,7,country,True
trk_00160,Scarlet Waves,Rogue Atlas,Sessions Vol. 6,1994-01-24,1994,186366,55.0,0.3476444188511357,0.7915761982016047,-4.813700656405823,0.1545157888875725,0.3578452501490644,0.1911160122251166,0.1120754323183147,0.3774965841104413,112.54655454253654,3,1,4,rap,False
trk_00161,Wild Waves,Neon Pulse,Stories Vol. 7,2011-07-08,2011,255201,45.0,0.4590136716344682,0.49358892949855,-18.40071247061648,0.1444189632596891,0.1838775719007117,0.1780161248726949,0.2770540870581094,0.2116930721459072,131.27194906479934,9,1,3,country,False
trk_00162,Golden Fire,Joon Park,Mixtape Vol. 2,1992-05-13,1992,277263,0.0,0.4668239297285939,0.3820499646680432,-8.539870105409841,0.2182840842982357,0.0267761024725538,0.3397786527966287,0.3811979357245638,0.6583907145800229,125.3594268765027,6,1,3,pop,False
trk_00163,Fallen Light,Zara Vee,Colors Vol. 4,1997-08-22,1997,193809,75.0,0.5690361504280878,0.505829838103438,-4.025514734029722,0.1187218309331049,0.2908493655711898,0.0647121810829421,0.2114444336401494,0.3413324974909092,114.76765657868548,6,0,4,classical,False
trk_00164,Wild Light,Blue Horizon,Diary Vol. 5,2010-04-14,2010,145558,46.0,0.7066072001229395,0.6292222692328185,-9.002686335895806,0.3076198394229105,0.5546008797230275,0.2346958629172897,0.0406114882918802,0.7119969800085869,125.97106562115296,0,1,4,techno,False
trk_00165,Fallen Whispers,El Tigre,Colors Vol. 2,2013-12-21,2013,226325,52.0,0.5598662291101952,0.777577245937011,-9.341653444186568,0.0353187447538198,0.383417770041533,0.1100576054725316,0.5304609878446438,0.2753478293264578,118.97762613969245,3,1,7,pop,True
trk_00166,Silver Storm,Echoes & Waves,Notes Vol. 3,2004-01-04,2004,255922,73.0,0.1406415965245712,0.3483766408939577,-11.478861834619396,0.1701514156078959,0.2180594760456396,0.2201612996182824,0.2537863278703675,0.383623196367936,141.72761422411676,5,1,7,metal,False
trk_00167,Digital Night,D.T. North,Sessions Vol. 4,2023-11-27,2023,140954,72.0,0.4672925005997175,0.2276025498030841,-11.031200159839091,0.1723318943677451,0.1784849563098831,0.0389552914469411,0.2034589062708794,0.9056208013304502,127.60391787022874,5,1,7,jazz,False
trk_00168,Rising Fire,D.T. North,Tapes Vol. 1,2006-06-25,2006,268722,38.0,0.8513571846608549,0.5249728162413136,-7.968091194953956,0.0607519658229566,0.1865590749939178,0.0414827303593215,0.2580763894659753,0.7599082339613501,144.6140580996894,8,0,3,hip hop,False
trk_00169,Lonely Night,Joon Park,Sessions Vol. 2,1994-10-24,1994,176274,0.0,0.3140119401946096,0.7816890478168179,-7.795935366862834,0.0240818427556819,0.1775290321711147,0.0403189262434306,0.1144642674117588,0.8991338523544704,108.74160543943871,5,0,3,country,False
trk_00170,Shadow Hearts,DJ Nova,Sessions Vol. 3,2010-09-27,2010,213118,79.0,0.5596919398783695,0.2341786514343643,-10.001124427366062,0.4817138822937721,0.1947776512362775,0.070554206608436,0.0452968022191605,0.2231364379969763,95.11027100222267,5,0,4,latin,False
trk_00171,Burning Dreams,Tarek Ali,Notes Vol. 5,2007-06-15,2007,225743,60.0,0.156584898791305,0.8467723801769429,-4.188658149024147,0.3412361870702894,0.2092769194483427,0.1261177062774451,0.6312336386687524,0.5885630794767971,119.11551541235316,5,1,5,folk,False
trk_00172,Hidden Echo,Blue Horizon,Diary Vol. 3,2008-11-14,2008,265849,57.0,0.3884253416500965,0.3390464727591807,-11.956570327530049,0.2081926511464502,0.2448238480845198,0.0241135547628888,0.1330850468300801,0.5075539126487978,109.74577676455564,0,1,3,afrobeats,False
trk_00173,Velvet Fire,Velvet Street,Mixtape Vol. 6,1994-08-06,1994,216242,66.0,0.6780637143978864,0.374931475957297,-5.792367915161937,0.1523476433889246,0.0312406941054808,0.0168632331797767,0.4029340662656857,0.3622760276890545,101.70822839212912,10,1,7,folk,False
trk_00174,Crystal Night,DJ Nova,Mixtape Vol. 2,1998-11-17,1998,193619,55.0,0.593951311441975,0.3411058988306624,-7.113824729214103,0.2070641252691309,0.2776531362211677,0.0291745592371677,0.338574292154483,0.6964383191946009,105.9183861498879,6,1,4,house,False
trk_00175,Digital Lines,Mina Rho,Stories Vol. 2,2002-09-11,2002,156078,57.0,0.4921270410447227,0.2608123092919815,-10.012097213442436,0.2144988897941991,0.5675564380527953,0.013189543436822,0.1718227107440628,0.3221561797803495,140.07750884564982,4,1,5,country,False
trk_00176,Midnight Skies,Neon Pulse,Mixtape Vol. 1,1992-11-25,1992,139478,50.0,0.7461108195234085,0.6179687299441343,-13.794871931530626,0.1377374464510566,0.0808774171506535,0.1277077696945762,0.4905305173777862,0.4868585954244592,132.49807189308086,6,0,4,blues,False
trk_00177,Velvet Whispers,Aurora Lane,Notes Vol. 8,2008-04-04,2008,191520,82.0,0.5152370344386955,0.3637904123806033,-10.213210114054522,0.2126639874924736,0.0558085088532491,0.146265843611459,0.0584153695554184,0.2494966114979028,143.72922074660647,11,0,5,house,False
trk_00178,Scarlet Faces,El Tigre,Diary Vol. 7,2017-02-22,2017,143800,15.0,0.3811209544003817,0.5224622159061534,-5.026426661220001,0.1200927338996831,0.465798098661702,0.0907003309717714,0.5330421336739477,0.082374857861526,154.793305039409,2,1,5,k-pop,True
trk_00179,Hidden Faces,Crimson Tide,Stories Vol. 5,2021-07-03,2021,212984,58.0,0.4761902351190048,0.3889039351048657,-8.346228014599356,0.1391389147857281,0.4858330469967345,0.0718592194853604,0.2913486131075876,0.7074561696139925,134.38337332710876,6,1,4,reggaeton,False
trk_00180,Wild Light,Mina Rho,Colors Vol. 1,1998-08-24,1998,273692,52.0,0.2940923024331772,0.0574214830652681,-0.7214215559507995,0.2975191324251842,0.153574475915105,0.0406947073510286,0.6139912842481668,0.5042475505685698,60.915021175159374,4,1,3,techno,False
trk_00181,Crystal Skies,Echoes & Waves,Tapes Vol. 7,2006-03-13,2006,187539,55.0,0.6404725648492897,0.3808567033646813,-7.298119541045364,0.2575405451821139,0.3107490744034893,0.1209528707712874,0.3381789836652545,0.872975464894147,161.64175535819237,4,0,4,edm,False
trk_00182,Wild City,Indigo Bloom,Tapes Vol. 6,2019-08-14,2019,194204,34.0,0.6216632202510239,0.2879368082484917,-4.066513110189151,0.2588541711822302,0.5439228810551995,0.0466648641099971,0.48154505311738,0.0848177962427843,111.11044933617946,8,0,7,rap,True
trk_00183,Burning Fire,Blue Horizon,Diary Vol. 7,2019-11-26,2019,228608,64.0,0.5800056686433865,0.2589745393302016,1.829198035339001,0.2157092118875484,0.5437649539310249,0.1279262892428233,0.7099118281456281,0.7269105466323863,128.00000011227132,6,0,3,indie,False
trk_00184,Shadow Light,Crimson Tide,Stories Vol. 3,2016-10-20,2016,200028,43.0,0.644772676597194,0.6689951568388451,-7.419243980564884,0.1343807174812437,0.2627181515317476,0.0908850758752294,0.6354816619423165,0.7231640223083883,120.71554243993856,9,1,3,blues,False
trk_00185,Silver Dreams,Luna Park,Diary Vol. 2,2020-10-22,2020,203996,53.0,0.747907330116743,0.530262783098278,-6.954287767114781,0.1338767655257164,0.4518141126530367,0.1365165917843264,0.1863929909808111,0.2230503094269274,122.43688928264908,11,0,3,blues,False
trk_00186,Shadow Paradise,El Tigre,Diary Vol. 1,1997-05-17,1997,168797,64.0,0.791501010167238,0.905527910470713,-8.219321906026815,0.1076954753537296,0.2192079111403864,0.0862298667691065,0.6921121775376311,0.4289642902881491,109.65274021715534,0,0,5,folk,False
trk_00187,Digital Fire,Kiran Shah,Colors Vol. 7,1999-12-07,1999,237159,30.0,0.7243749885548648,0.7980348221442258,-9.44327587260686,0.1163715397333146,0.4366440675663558,0.0242754827506801,0.2042592981291498,0.3049972546575236,137.8035108544095,5,1,5,k-pop,False
trk_00188,Burning Dreams,Indigo Bloom,Sessions Vol. 1,2016-02-29,2016,173668,75.0,0.2351589079725845,0.9527162363399064,-11.380644938396497,0.2426348063618569,0.1655076512924982,0.2009882614666785,0.1460242747436953,0.7959929851827979,117.07014570843118,8,1,7,rap,True
trk_00189,Neon Stories,Ayesha Noor,Stories Vol. 5,2017-11-08,2017,219619,36.0,0.7589101521886394,0.1348739637188702,-10.80696662699539,0.1483061388807206,0.4677640519595398,0.1525502158597169,0.1432963881591249,0.5628206435375734,96.98632837416449,5,0,3,edm,False
trk_00190,Lonely Night,Zara Vee,,2004-12-03,2004,209997,85.0,0.6140707926717809,0.3176587316473652,-11.247993504706216,0.100497359757792,0.1770711912697348,0.0584255017165727,0.2851797690906545,0.5691015298456849,143.1341970545287,2,1,4,country,False
trk_00191,Lonely Lines,Velvet Street,Diary Vol. 2,1994-07-22,1994,187048,76.0,0.5764857713301149,0.7908146125002903,-9.766048993134888,0.1695006876906581,0.1861697310752696,0.0767598029655215,0.2580301711307218,0.3501018009394837,133.92678295397755,11,0,3,rap,False
trk_00192,Golden Echo,Luna Park,Sessions Vol. 5,2016-08-13,2016,224006,55.0,0.6636260671183731,0.4849447858060962,-3.100311450440177,0.0894641386991953,0.117824635550638,0.641497911191786,0.4854046857324767,0.3636507174846995,140.80115781586778,11,1,3,afrobeats,True
trk_00193,Velvet Night,Joon Park,Diary Vol. 7,2018-01-04,2018,174339,38.0,0.6879359042255525,0.7117186847572864,-8.95947883366627,0.1585807028396856,0.5813844011828052,0.3823647829419296,0.3831233083287866,0.3820390890206401,100.28379007049054,1,0,7,folk,False
trk_00194,Fallen Whispers,Crimson Tide,Mixtape Vol. 3,2005-04-24,2005,234726,52.0,0.5704707162841915,0.0610301592196955,-8.546427487011263,0.3152917388667253,0.2704419730153586,0.0529719922874383,0.3951968095308089,0.1451073094911203,130.17339533291735,8,0,7,house,False
trk_00195,Digital Rhythm,Tarek Ali,Mixtape Vol. 2,2021-06-21,2021,110248,65.0,0.7620947706406854,0.6309077741581287,-11.466355381452978,0.3027666526546445,0.5058197474532377,0.1970714079621589,0.3712220860464266,0.9470381412907865,132.5927520605118,6,0,5,afrobeats,False
trk_00196,Crystal Echo,Neon Pulse,Diary Vol. 8,2018-07-22,2018,175012,44.0,0.1316984135689288,0.587207569815997,-7.084998364370814,0.2139780088406079,0.3453009571073892,0.1111318346111188,0.2567433951331794,0.877528422879046,145.78406102813747,0,1,4,jazz,True
trk_00197,Crystal Hearts,Rafael Cruz,Diary Vol. 4,2010-03-29,2010,237866,60.0,0.4449312408577076,0.6131888071706522,-7.772415149254634,0.2575371311012948,0.1333096288481841,0.1306324787507717,0.467141661348605,0.3778211912638017,101.91243639694544,5,1,4,blues,False
